Lower,Upper,ExpirationPut,ExpirationCall,Capital,MaxLossPLUnRealized,MaxLossPLRealized
0.0,2.3,53,142L,12696.0,-10882.0,-4451.0
0.0,2.3,53,19L,19908.0,-10405.0,-3596.0
0.0,2.3,53,230L,12349.0,-9798.0,-5062.0
0.0,2.3,53,32L,12239.0,-10408.0,-6628.0
0.0,2.3,53,372L,10914.0,-10467.0,0.0
0.0,2.3,53,3L,15351.0,-10405.0,-6385.0
0.0,2.3,53,53L,13627.0,-10816.0,-5364.0
0.0,2.3,53,6L,18672.0,-10405.0,-3600.0
0.0,2.3,53,87L,14661.0,-10657.0,-5006.0
0.0,2.3,6,11L,19459.0,-10205.0,-4344.0
0.0,2.3,6,142L,14142.0,-10889.0,-5139.0
0.0,2.3,6,19L,19731.0,-10806.0,-4781.0
0.0,2.3,6,230L,17261.0,-7605.0,0.0
0.0,2.3,6,32L,16857.0,-11137.0,-7784.0
0.0,2.3,6,372L,13055.0,-8746.0,-752.0
0.0,2.3,6,3L,17045.0,-10905.0,-6385.0
0.0,2.3,6,53L,15781.0,-10716.0,-5264.0
0.0,2.3,6,6L,22348.0,-10905.0,-4200.0
0.0,2.3,6,87L,15538.0,-10782.0,-3409.0
0.0,2.3,87,11L,11864.0,-10314.0,-6444.0
0.0,2.3,87,142L,10515.0,-10274.0,-5539.0
0.0,2.3,87,19L,10635.0,-10314.0,-6881.0
0.0,2.3,87,230L,7927.0,-9829.0,-4962.0
0.0,2.3,87,32L,12262.0,-9829.0,-6729.0
0.0,2.3,87,372L,6257.0,-9829.0,-388.0
0.0,2.3,87,3L,13778.0,-10314.0,-6685.0
0.0,2.3,87,53L,12288.0,-10114.0,-6813.0
0.0,2.3,87,6L,12663.0,-10314.0,-6600.0
0.0,2.3,87,87L,11530.0,-10557.0,-4906.0
0.0,2.4,11,11L,18184.0,-10805.0,-3685.0
0.0,2.4,11,142L,13295.0,-9638.0,-2551.0
0.0,2.4,11,19L,12367.0,-10806.0,-4645.0
0.0,2.4,11,230L,16881.0,-10033.0,-2781.0
0.0,2.4,11,32L,17197.0,-10206.0,-6606.0
0.0,2.4,11,372L,13334.0,-8746.0,-752.0
0.0,2.4,11,3L,18630.0,-10205.0,-5153.0
0.0,2.4,11,53L,16318.0,-10801.0,-4833.0
0.0,2.4,11,6L,18028.0,-10205.0,-5800.0
0.0,2.4,11,87L,13952.0,-10789.0,-3369.0
0.0,2.4,142,11L,13264.0,-9914.0,-5985.0
0.0,2.4,142,142L,10361.0,-11182.0,-4751.0
0.0,2.4,142,19L,13214.0,-9914.0,-6446.0
0.0,2.4,142,230L,11739.0,-10782.0,-2781.0
0.0,2.4,142,32L,10949.0,-9419.0,-6206.0
0.0,2.4,142,372L,7648.0,-9846.0,0.0
0.0,2.4,142,3L,13470.0,-9914.0,-5553.0
0.0,2.4,142,53L,11589.0,-10141.0,-6813.0
0.0,2.4,142,6L,14105.0,-9914.0,-6200.0
0.0,2.4,142,87L,16046.0,-8489.0,-1069.0
0.0,2.4,19,11L,18374.0,-10805.0,-3685.0
0.0,2.4,19,142L,15375.0,-10808.0,-2351.0
0.0,2.4,19,19L,17424.0,-9956.0,-5441.0
0.0,2.4,19,230L,15328.0,-8982.0,-981.0
0.0,2.4,19,32L,14075.0,-10587.0,-5584.0
0.0,2.4,19,372L,13496.0,-8840.0,0.0
0.0,2.4,19,3L,19818.0,-10605.0,-5653.0
0.0,2.4,19,53L,16049.0,-11127.0,-5633.0
0.0,2.4,19,6L,19803.0,-10805.0,-6300.0
0.0,2.4,19,87L,16513.0,-10992.0,-5260.0
0.0,2.4,230,11L,12544.0,-8742.0,-5670.0
0.0,2.4,230,142L,14739.0,-8682.0,-2251.0
0.0,2.4,230,19L,12324.0,-8743.0,-5190.0
0.0,2.4,230,230L,9207.0,-10515.0,-4263.0
0.0,2.4,230,32L,15428.0,-8732.0,-3520.0
0.0,2.4,230,372L,11808.0,-8546.0,-552.0
0.0,2.4,230,3L,12719.0,-8744.0,-5420.0
0.0,2.4,230,53L,15668.0,-8717.0,-2144.0
0.0,2.4,230,6L,13627.0,-8744.0,-6257.0
0.0,2.4,230,87L,15733.0,-8289.0,-869.0
0.0,2.4,32,11L,16351.0,-10805.0,-3685.0
0.0,2.4,32,142L,14687.0,-10532.0,-5874.0
0.0,2.4,32,19L,16056.0,-10406.0,-6241.0
0.0,2.4,32,230L,15949.0,-10286.0,-1302.0
0.0,2.4,32,32L,13966.0,-10287.0,-5480.0
0.0,2.4,32,372L,12623.0,-10525.0,0.0
0.0,2.4,32,3L,18493.0,-10305.0,-5453.0
0.0,2.4,32,53L,16065.0,-10401.0,-6813.0
0.0,2.4,32,6L,18471.0,-10314.0,-6600.0
0.0,2.4,32,87L,14422.0,-10992.0,-5260.0
0.0,2.4,372,11L,9219.0,-8542.0,-5470.0
0.0,2.4,372,142L,10899.0,-8482.0,-2051.0
0.0,2.4,372,19L,9617.0,-8543.0,-4990.0
0.0,2.4,372,230L,12422.0,-8482.0,-481.0
0.0,2.4,372,32L,11488.0,-8532.0,-3320.0
0.0,2.4,372,372L,11376.0,-8746.0,-752.0
0.0,2.4,372,3L,9495.0,-8544.0,-5220.0
0.0,2.4,372,53L,11670.0,-8517.0,-1944.0
0.0,2.4,372,6L,8894.0,-8544.0,-6057.0
0.0,2.4,372,87L,11367.0,-8489.0,-1069.0
0.0,2.4,3,11L,20215.0,-10805.0,-4285.0
0.0,2.4,3,142L,13218.0,-11182.0,-4751.0
0.0,2.4,3,19L,16106.0,-10406.0,-4746.0
0.0,2.4,3,230L,12141.0,-10515.0,-4263.0
0.0,2.4,3,32L,19489.0,-11227.0,-4849.0
0.0,2.4,3,372L,12797.0,-8746.0,-752.0
0.0,2.4,3,3L,19745.0,-10405.0,-5653.0
0.0,2.4,3,53L,17582.0,-10827.0,-5333.0
0.0,2.4,3,6L,17987.0,-10405.0,-6300.0
0.0,2.4,3,87L,13758.0,-10992.0,-5260.0
0.0,2.4,53,11L,20470.0,-10405.0,-3685.0
0.0,2.4,53,142L,12674.0,-10882.0,-4451.0
0.0,2.4,53,19L,20486.0,-10405.0,-3541.0
0.0,2.4,53,230L,12615.0,-9798.0,-5062.0
0.0,2.4,53,32L,12493.0,-10408.0,-6628.0
0.0,2.4,53,372L,11213.0,-10467.0,0.0
0.0,2.4,53,3L,16537.0,-10405.0,-5653.0
0.0,2.4,53,53L,13550.0,-10827.0,-5333.0
0.0,2.4,53,6L,16056.0,-10405.0,-6300.0
0.0,2.4,53,87L,14717.0,-10692.0,-4960.0
0.0,2.4,6,11L,19568.0,-10205.0,-4285.0
0.0,2.4,6,142L,14406.0,-10913.0,-4810.0
0.0,2.4,6,19L,18219.0,-10806.0,-4746.0
0.0,2.4,6,230L,17285.0,-7647.0,0.0
0.0,2.4,6,32L,17060.0,-11137.0,-7784.0
0.0,2.4,6,372L,13225.0,-8746.0,-752.0
0.0,2.4,6,3L,20519.0,-10205.0,-5653.0
0.0,2.4,6,53L,15690.0,-10727.0,-5233.0
0.0,2.4,6,6L,18170.0,-10905.0,-6300.0
0.0,2.4,6,87L,15607.0,-10789.0,-3369.0
0.0,2.4,87,11L,12153.0,-10314.0,-6385.0
0.0,2.4,87,142L,10882.0,-10312.0,-5210.0
0.0,2.4,87,19L,10691.0,-10314.0,-6846.0
0.0,2.4,87,230L,8034.0,-9829.0,-4962.0
0.0,2.4,87,32L,12609.0,-9829.0,-6606.0
0.0,2.4,87,372L,6253.0,-9829.0,-335.0
0.0,2.4,87,3L,13184.0,-10314.0,-5953.0
0.0,2.4,87,53L,12236.0,-10141.0,-6813.0
0.0,2.4,87,6L,11188.0,-10314.0,-6600.0
0.0,2.4,87,87L,11580.0,-10592.0,-4860.0
0.0,2.5,11,11L,17794.0,-10805.0,-4457.0
0.0,2.5,11,142L,13273.0,-9638.0,-2551.0
0.0,2.5,11,19L,12673.0,-10806.0,-6266.0
0.0,2.5,11,230L,17098.0,-10054.0,-2596.0
0.0,2.5,11,32L,16999.0,-10206.0,-6606.0
0.0,2.5,11,372L,13342.0,-8746.0,-752.0
0.0,2.5,11,3L,22223.0,-10805.0,-5093.0
0.0,2.5,11,53L,17610.0,-10801.0,-4770.0
0.0,2.5,11,6L,18326.0,-10805.0,-5751.0
0.0,2.5,11,87L,13833.0,-10792.0,-3369.0
0.0,2.5,142,11L,13032.0,-9914.0,-6757.0
0.0,2.5,142,142L,10523.0,-11182.0,-4751.0
0.0,2.5,142,19L,13345.0,-9914.0,-6412.0
0.0,2.5,142,230L,12031.0,-10782.0,-2596.0
0.0,2.5,142,32L,10964.0,-9454.0,-6206.0
0.0,2.5,142,372L,7755.0,-9875.0,0.0
0.0,2.5,142,3L,14292.0,-9914.0,-5493.0
0.0,2.5,142,53L,11674.0,-10153.0,-6752.0
0.0,2.5,142,6L,14177.0,-9914.0,-6151.0
0.0,2.5,142,87L,16011.0,-8492.0,-1069.0
0.0,2.5,19,11L,17155.0,-10805.0,-4457.0
0.0,2.5,19,142L,15388.0,-10810.0,-2351.0
0.0,2.5,19,19L,19264.0,-10606.0,-5441.0
0.0,2.5,19,230L,15516.0,-8982.0,-796.0
0.0,2.5,19,32L,15463.0,-10587.0,-5513.0
0.0,2.5,19,372L,13641.0,-8840.0,0.0
0.0,2.5,19,3L,20672.0,-10805.0,-5593.0
0.0,2.5,19,53L,16536.0,-11137.0,-5570.0
0.0,2.5,19,6L,19210.0,-10805.0,-6251.0
0.0,2.5,19,87L,16467.0,-11008.0,-5260.0
0.0,2.5,230,11L,12603.0,-8742.0,-5585.0
0.0,2.5,230,142L,14928.0,-8682.0,-2251.0
0.0,2.5,230,19L,12427.0,-8743.0,-5134.0
0.0,2.5,230,230L,9381.0,-10515.0,-4263.0
0.0,2.5,230,32L,15518.0,-8732.0,-3470.0
0.0,2.5,230,372L,11808.0,-8546.0,-552.0
0.0,2.5,230,3L,13663.0,-8744.0,-4556.0
0.0,2.5,230,53L,15664.0,-8721.0,-2104.0
0.0,2.5,230,6L,13635.0,-8744.0,-6257.0
0.0,2.5,230,87L,15781.0,-8292.0,-869.0
0.0,2.5,32,11L,16856.0,-10805.0,-4457.0
0.0,2.5,32,142L,15064.0,-10551.0,-5825.0
0.0,2.5,32,19L,16427.0,-10406.0,-6812.0
0.0,2.5,32,230L,16074.0,-10297.0,-796.0
0.0,2.5,32,32L,14202.0,-10287.0,-5480.0
0.0,2.5,32,372L,12924.0,-10482.0,0.0
0.0,2.5,32,3L,20936.0,-10305.0,-5393.0
0.0,2.5,32,53L,16337.0,-10401.0,-6752.0
0.0,2.5,32,6L,18802.0,-10314.0,-6551.0
0.0,2.5,32,87L,14414.0,-11008.0,-5260.0
0.0,2.5,372,11L,9304.0,-8542.0,-5385.0
0.0,2.5,372,142L,10899.0,-8482.0,-2051.0
0.0,2.5,372,19L,9673.0,-8543.0,-4934.0
0.0,2.5,372,230L,12585.0,-8482.0,-296.0
0.0,2.5,372,32L,11511.0,-8532.0,-3270.0
0.0,2.5,372,372L,11376.0,-8746.0,-752.0
0.0,2.5,372,3L,10538.0,-8544.0,-4356.0
0.0,2.5,372,53L,11669.0,-8521.0,-1904.0
0.0,2.5,372,6L,8892.0,-8544.0,-6057.0
0.0,2.5,372,87L,11359.0,-8492.0,-1069.0
0.0,2.5,3,11L,19712.0,-10805.0,-5057.0
0.0,2.5,3,142L,13257.0,-11182.0,-4751.0
0.0,2.5,3,19L,15360.0,-10406.0,-6766.0
0.0,2.5,3,230L,12210.0,-10515.0,-4263.0
0.0,2.5,3,32L,19817.0,-11230.0,-4504.0
0.0,2.5,3,372L,12911.0,-8746.0,-752.0
0.0,2.5,3,3L,19647.0,-10405.0,-5593.0
0.0,2.5,3,53L,17519.0,-10837.0,-5270.0
0.0,2.5,3,6L,17992.0,-10405.0,-6251.0
0.0,2.5,3,87L,13850.0,-11008.0,-5260.0
0.0,2.5,53,11L,20371.0,-10405.0,-4457.0
0.0,2.5,53,142L,12751.0,-10882.0,-4451.0
0.0,2.5,53,19L,14011.0,-10014.0,-6512.0
0.0,2.5,53,230L,12843.0,-9798.0,-5062.0
0.0,2.5,53,32L,12818.0,-10408.0,-6565.0
0.0,2.5,53,372L,11703.0,-10471.0,0.0
0.0,2.5,53,3L,16357.0,-10405.0,-5593.0
0.0,2.5,53,53L,14313.0,-10837.0,-5270.0
0.0,2.5,53,6L,16325.0,-10405.0,-6251.0
0.0,2.5,53,87L,14800.0,-10708.0,-4960.0
0.0,2.5,6,11L,19041.0,-10205.0,-5057.0
0.0,2.5,6,142L,14512.0,-10918.0,-4810.0
0.0,2.5,6,19L,17506.0,-10806.0,-6666.0
0.0,2.5,6,230L,17506.0,-7640.0,0.0
0.0,2.5,6,32L,18890.0,-11145.0,-7713.0
0.0,2.5,6,372L,13241.0,-8746.0,-752.0
0.0,2.5,6,3L,20297.0,-10205.0,-5593.0
0.0,2.5,6,53L,15548.0,-10737.0,-5170.0
0.0,2.5,6,6L,19291.0,-10205.0,-6251.0
0.0,2.5,6,87L,15537.0,-10792.0,-3369.0
0.0,2.5,87,11L,11864.0,-10314.0,-7157.0
0.0,2.5,87,142L,10918.0,-10346.0,-5210.0
0.0,2.5,87,19L,10806.0,-10314.0,-6812.0
0.0,2.5,87,230L,8142.0,-9829.0,-4962.0
0.0,2.5,87,32L,13789.0,-9904.0,-6465.0
0.0,2.5,87,372L,6455.0,-9829.0,-228.0
0.0,2.5,87,3L,12644.0,-10314.0,-5893.0
0.0,2.5,87,53L,14881.0,-10737.0,-5170.0
0.0,2.5,87,6L,11270.0,-10314.0,-6551.0
0.0,2.5,87,87L,11607.0,-10608.0,-4860.0
0.0,2.6,11,11L,17987.0,-10805.0,-6357.0
0.0,2.6,11,142L,13294.0,-9638.0,-2551.0
0.0,2.6,11,19L,12915.0,-10806.0,-6266.0
0.0,2.6,11,230L,17086.0,-10073.0,-2596.0
0.0,2.6,11,32L,17273.0,-10206.0,-2304.0
0.0,2.6,11,372L,13649.0,-8796.0,-452.0
0.0,2.6,11,3L,23936.0,-10805.0,-5025.0
0.0,2.6,11,53L,17365.0,-10801.0,-3370.0
0.0,2.6,11,6L,20687.0,-10805.0,-5751.0
0.0,2.6,11,87L,14051.0,-10797.0,-3369.0
0.0,2.6,142,11L,12886.0,-9914.0,-6757.0
0.0,2.6,142,142L,10622.0,-11183.0,-4751.0
0.0,2.6,142,19L,12714.0,-9668.0,-6666.0
0.0,2.6,142,230L,12078.0,-10782.0,-2596.0
0.0,2.6,142,32L,11183.0,-9488.0,-6206.0
0.0,2.6,142,372L,8121.0,-9903.0,0.0
0.0,2.6,142,3L,15925.0,-9914.0,-5425.0
0.0,2.6,142,53L,11710.0,-10165.0,-6752.0
0.0,2.6,142,6L,15633.0,-9914.0,-6151.0
0.0,2.6,142,87L,15969.0,-8497.0,-1069.0
0.0,2.6,19,11L,16423.0,-10805.0,-6357.0
0.0,2.6,19,142L,15390.0,-10808.0,-2351.0
0.0,2.6,19,19L,19614.0,-10606.0,-5382.0
0.0,2.6,19,230L,15357.0,-8982.0,-796.0
0.0,2.6,19,32L,15661.0,-10587.0,-5441.0
0.0,2.6,19,372L,13641.0,-8840.0,0.0
0.0,2.6,19,3L,21835.0,-10805.0,-5525.0
0.0,2.6,19,53L,16662.0,-11146.0,-5570.0
0.0,2.6,19,6L,20530.0,-10805.0,-6251.0
0.0,2.6,19,87L,17143.0,-10700.0,-2175.0
0.0,2.6,230,11L,12473.0,-8743.0,-5498.0
0.0,2.6,230,142L,15054.0,-8683.0,-2251.0
0.0,2.6,230,19L,12408.0,-8744.0,-5134.0
0.0,2.6,230,230L,9557.0,-10515.0,-4263.0
0.0,2.6,230,32L,15446.0,-8737.0,-3470.0
0.0,2.6,230,372L,12513.0,-8596.0,-252.0
0.0,2.6,230,3L,14795.0,-8744.0,-2967.0
0.0,2.6,230,53L,15674.0,-8724.0,-2063.0
0.0,2.6,230,6L,13654.0,-8744.0,-6166.0
0.0,2.6,230,87L,15774.0,-8297.0,-869.0
0.0,2.6,32,11L,17034.0,-10805.0,-7157.0
0.0,2.6,32,142L,15069.0,-10561.0,-5825.0
0.0,2.6,32,19L,16596.0,-10406.0,-6741.0
0.0,2.6,32,230L,16063.0,-10302.0,-796.0
0.0,2.6,32,32L,14397.0,-10287.0,-5426.0
0.0,2.6,32,372L,13104.0,-10501.0,0.0
0.0,2.6,32,3L,19521.0,-10305.0,-5325.0
0.0,2.6,32,53L,16365.0,-10401.0,-6752.0
0.0,2.6,32,6L,19387.0,-10314.0,-6551.0
0.0,2.6,32,87L,14651.0,-11023.0,-5163.0
0.0,2.6,372,11L,9390.0,-8543.0,-5298.0
0.0,2.6,372,142L,10835.0,-8483.0,-2051.0
0.0,2.6,372,19L,9672.0,-8544.0,-4934.0
0.0,2.6,372,230L,12542.0,-8482.0,-296.0
0.0,2.6,372,32L,11440.0,-8537.0,-3270.0
0.0,2.6,372,372L,11676.0,-8796.0,-452.0
0.0,2.6,372,3L,10886.0,-8544.0,-2767.0
0.0,2.6,372,53L,11633.0,-8524.0,-1863.0
0.0,2.6,372,6L,8981.0,-8544.0,-5966.0
0.0,2.6,372,87L,11293.0,-8497.0,-1069.0
0.0,2.6,3,11L,17906.0,-10805.0,-6857.0
0.0,2.6,3,142L,13172.0,-11183.0,-4751.0
0.0,2.6,3,19L,15572.0,-10406.0,-6766.0
0.0,2.6,3,230L,12214.0,-10515.0,-4263.0
0.0,2.6,3,32L,19340.0,-10406.0,-2150.0
0.0,2.6,3,372L,13221.0,-8796.0,-452.0
0.0,2.6,3,3L,21610.0,-10405.0,-5525.0
0.0,2.6,3,53L,17572.0,-10846.0,-5270.0
0.0,2.6,3,6L,18989.0,-10405.0,-6251.0
0.0,2.6,3,87L,14125.0,-11023.0,-5163.0
0.0,2.6,53,11L,15116.0,-10405.0,-6857.0
0.0,2.6,53,142L,12808.0,-10883.0,-4451.0
0.0,2.6,53,19L,13992.0,-10014.0,-6441.0
0.0,2.6,53,230L,12992.0,-10202.0,-5062.0
0.0,2.6,53,32L,13589.0,-10408.0,-6565.0
0.0,2.6,53,372L,12154.0,-10471.0,0.0
0.0,2.6,53,3L,16669.0,-10405.0,-5525.0
0.0,2.6,53,53L,14111.0,-10846.0,-5270.0
0.0,2.6,53,6L,16741.0,-10405.0,-6251.0
0.0,2.6,53,87L,14941.0,-10723.0,-4863.0
0.0,2.6,6,11L,17727.0,-10205.0,-6757.0
0.0,2.6,6,142L,14506.0,-10912.0,-4810.0
0.0,2.6,6,19L,18352.0,-10806.0,-6666.0
0.0,2.6,6,230L,17474.0,-7641.0,0.0
0.0,2.6,6,32L,17962.0,-10832.0,-4104.0
0.0,2.6,6,372L,13588.0,-8796.0,-452.0
0.0,2.6,6,3L,22867.0,-10205.0,-5525.0
0.0,2.6,6,53L,16891.0,-10746.0,-5170.0
0.0,2.6,6,6L,21643.0,-10205.0,-6251.0
0.0,2.6,6,87L,15715.0,-10797.0,-3369.0
0.0,2.6,87,11L,11917.0,-10314.0,-7157.0
0.0,2.6,87,142L,10980.0,-10383.0,-5210.0
0.0,2.6,87,19L,10009.0,-10068.0,-7066.0
0.0,2.6,87,230L,8288.0,-9829.0,-4962.0
0.0,2.6,87,32L,13841.0,-9905.0,-6465.0
0.0,2.6,87,372L,6510.0,-9829.0,-119.0
0.0,2.6,87,3L,13697.0,-10314.0,-5825.0
0.0,2.6,87,53L,14699.0,-10746.0,-5170.0
0.0,2.6,87,6L,11098.0,-10314.0,-6551.0
0.0,2.6,87,87L,11793.0,-10623.0,-4763.0
0.0,2.7,11,11L,16946.0,-10805.0,-6277.0
0.0,2.7,11,142L,13515.0,-9684.0,-2332.0
0.0,2.7,11,19L,11762.0,-10206.0,-6193.0
0.0,2.7,11,230L,17123.0,-10094.0,-2596.0
0.0,2.7,11,32L,16937.0,-10206.0,-2304.0
0.0,2.7,11,372L,13816.0,-8796.0,-452.0
0.0,2.7,11,3L,23427.0,-9514.0,-4949.0
0.0,2.7,11,53L,18232.0,-10801.0,-3305.0
0.0,2.7,11,6L,20290.0,-10805.0,-5697.0
0.0,2.7,11,87L,14070.0,-10800.0,-3327.0
0.0,2.7,142,11L,13088.0,-9914.0,-6677.0
0.0,2.7,142,142L,11104.0,-11183.0,-4532.0
0.0,2.7,142,19L,12748.0,-9694.0,-6593.0
0.0,2.7,142,230L,12290.0,-10782.0,-2596.0
0.0,2.7,142,32L,11340.0,-9520.0,-6077.0
0.0,2.7,142,372L,8082.0,-9943.0,0.0
0.0,2.7,142,3L,16054.0,-9914.0,-5349.0
0.0,2.7,142,53L,11742.0,-10175.0,-6689.0
0.0,2.7,142,6L,15649.0,-9914.0,-6097.0
0.0,2.7,142,87L,15908.0,-8500.0,-1027.0
0.0,2.7,19,11L,16546.0,-10805.0,-6277.0
0.0,2.7,19,142L,15555.0,-10808.0,-2132.0
0.0,2.7,19,19L,19085.0,-9956.0,-5322.0
0.0,2.7,19,230L,15412.0,-8982.0,-796.0
0.0,2.7,19,32L,15784.0,-10587.0,-5368.0
0.0,2.7,19,372L,13933.0,-8840.0,0.0
0.0,2.7,19,3L,22194.0,-10014.0,-5449.0
0.0,2.7,19,53L,16707.0,-11155.0,-5505.0
0.0,2.7,19,6L,20089.0,-10805.0,-6197.0
0.0,2.7,19,87L,16992.0,-10700.0,-2175.0
0.0,2.7,230,11L,12545.0,-8743.0,-5411.0
0.0,2.7,230,142L,15561.0,-8683.0,-2032.0
0.0,2.7,230,19L,12519.0,-8744.0,-5076.0
0.0,2.7,230,230L,9930.0,-10620.0,-4023.0
0.0,2.7,230,32L,15545.0,-8737.0,-3417.0
0.0,2.7,230,372L,12513.0,-8596.0,-252.0
0.0,2.7,230,3L,14840.0,-8744.0,-2875.0
0.0,2.7,230,53L,15621.0,-8726.0,-2063.0
0.0,2.7,230,6L,14854.0,-8744.0,-2908.0
0.0,2.7,230,87L,15789.0,-8300.0,-827.0
0.0,2.7,32,11L,16710.0,-10805.0,-7077.0
0.0,2.7,32,142L,15132.0,-10578.0,-5776.0
0.0,2.7,32,19L,17635.0,-10311.0,-6122.0
0.0,2.7,32,230L,16073.0,-10306.0,-796.0
0.0,2.7,32,32L,14823.0,-10287.0,-5371.0
0.0,2.7,32,372L,13155.0,-10444.0,0.0
0.0,2.7,32,3L,19632.0,-10305.0,-5249.0
0.0,2.7,32,53L,16489.0,-10601.0,-6689.0
0.0,2.7,32,6L,20305.0,-10314.0,-6497.0
0.0,2.7,32,87L,14674.0,-11023.0,-5163.0
0.0,2.7,372,11L,9477.0,-8543.0,-5211.0
0.0,2.7,372,142L,11054.0,-8483.0,-1832.0
0.0,2.7,372,19L,9730.0,-8544.0,-4876.0
0.0,2.7,372,230L,12522.0,-8482.0,-296.0
0.0,2.7,372,32L,11468.0,-8537.0,-3217.0
0.0,2.7,372,372L,11676.0,-8796.0,-452.0
0.0,2.7,372,3L,10876.0,-8544.0,-2675.0
0.0,2.7,372,53L,11583.0,-8526.0,-1863.0
0.0,2.7,372,6L,10846.0,-8544.0,-2708.0
0.0,2.7,372,87L,11313.0,-8500.0,-1027.0
0.0,2.7,3,11L,18549.0,-10805.0,-6777.0
0.0,2.7,3,142L,13426.0,-11183.0,-4532.0
0.0,2.7,3,19L,16146.0,-10406.0,-6693.0
0.0,2.7,3,230L,12384.0,-10620.0,-4023.0
0.0,2.7,3,32L,19066.0,-10406.0,-2150.0
0.0,2.7,3,372L,13241.0,-8796.0,-452.0
0.0,2.7,3,3L,22097.0,-10014.0,-5449.0
0.0,2.7,3,53L,18298.0,-10855.0,-5205.0
0.0,2.7,3,6L,17747.0,-10405.0,-6197.0
0.0,2.7,3,87L,14067.0,-11023.0,-5163.0
0.0,2.7,53,11L,15970.0,-10405.0,-6777.0
0.0,2.7,53,142L,13186.0,-10883.0,-4232.0
0.0,2.7,53,19L,14146.0,-10014.0,-6441.0
0.0,2.7,53,230L,13082.0,-10206.0,-5062.0
0.0,2.7,53,32L,15109.0,-10408.0,-6500.0
0.0,2.7,53,372L,12841.0,-10461.0,0.0
0.0,2.7,53,3L,16680.0,-10405.0,-5449.0
0.0,2.7,53,53L,14219.0,-10855.0,-5205.0
0.0,2.7,53,6L,18076.0,-10405.0,-6197.0
0.0,2.7,53,87L,14954.0,-10723.0,-4863.0
0.0,2.7,6,11L,17430.0,-10205.0,-6677.0
0.0,2.7,6,142L,14592.0,-10900.0,-4810.0
0.0,2.7,6,19L,19669.0,-10806.0,-6593.0
0.0,2.7,6,230L,17460.0,-7640.0,0.0
0.0,2.7,6,32L,18028.0,-10832.0,-4104.0
0.0,2.7,6,372L,13661.0,-8796.0,-452.0
0.0,2.7,6,3L,23481.0,-10014.0,-5449.0
0.0,2.7,6,53L,18110.0,-10210.0,-3305.0
0.0,2.7,6,6L,21050.0,-10205.0,-6197.0
0.0,2.7,6,87L,15790.0,-10800.0,-3327.0
0.0,2.7,87,11L,12064.0,-10314.0,-7077.0
0.0,2.7,87,142L,11077.0,-10417.0,-5210.0
0.0,2.7,87,19L,10147.0,-10094.0,-6993.0
0.0,2.7,87,230L,8400.0,-9829.0,-4962.0
0.0,2.7,87,32L,14136.0,-9906.0,-6400.0
0.0,2.7,87,372L,6567.0,-9829.0,-64.0
0.0,2.7,87,3L,13726.0,-10314.0,-5749.0
0.0,2.7,87,53L,14744.0,-10755.0,-5105.0
0.0,2.7,87,6L,11116.0,-10314.0,-6497.0
0.0,2.7,87,87L,11862.0,-10623.0,-4763.0
0.0,2.8,11,11L,15846.0,-10805.0,-6237.0
0.0,2.8,11,142L,13491.0,-9684.0,-2332.0
0.0,2.8,11,19L,12383.0,-10206.0,-6193.0
0.0,2.8,11,230L,17042.0,-10114.0,-2596.0
0.0,2.8,11,32L,17602.0,-10206.0,-5394.0
0.0,2.8,11,372L,13835.0,-8796.0,-452.0
0.0,2.8,11,3L,22750.0,-9514.0,-4949.0
0.0,2.8,11,53L,18181.0,-10801.0,-3305.0
0.0,2.8,11,6L,18433.0,-10805.0,-4806.0
0.0,2.8,11,87L,14900.0,-10805.0,-3327.0
0.0,2.8,142,11L,13221.0,-9914.0,-6637.0
0.0,2.8,142,142L,11273.0,-11183.0,-4532.0
0.0,2.8,142,19L,12637.0,-9714.0,-6593.0
0.0,2.8,142,230L,12352.0,-10782.0,-2596.0
0.0,2.8,142,32L,11452.0,-9549.0,-6077.0
0.0,2.8,142,372L,8465.0,-9971.0,0.0
0.0,2.8,142,3L,16096.0,-9914.0,-5349.0
0.0,2.8,142,53L,11791.0,-10186.0,-6689.0
0.0,2.8,142,6L,15726.0,-9914.0,-5206.0
0.0,2.8,142,87L,15911.0,-8505.0,-1027.0
0.0,2.8,19,11L,19078.0,-10805.0,-6737.0
0.0,2.8,19,142L,15629.0,-10807.0,-2132.0
0.0,2.8,19,19L,19516.0,-9956.0,-5322.0
0.0,2.8,19,230L,15270.0,-8982.0,-796.0
0.0,2.8,19,32L,15946.0,-10587.0,-5294.0
0.0,2.8,19,372L,13905.0,-8903.0,0.0
0.0,2.8,19,3L,22009.0,-10014.0,-5449.0
0.0,2.8,19,53L,16831.0,-11162.0,-5505.0
0.0,2.8,19,6L,20469.0,-10805.0,-5306.0
0.0,2.8,19,87L,17001.0,-10703.0,-2128.0
0.0,2.8,230,11L,14110.0,-8744.0,-3765.0
0.0,2.8,230,142L,15755.0,-8683.0,-2032.0
0.0,2.8,230,19L,12566.0,-8745.0,-5017.0
0.0,2.8,230,230L,10112.0,-10620.0,-4023.0
0.0,2.8,230,32L,15590.0,-8737.0,-3361.0
0.0,2.8,230,372L,12934.0,-8596.0,-252.0
0.0,2.8,230,3L,14810.0,-8744.0,-2782.0
0.0,2.8,230,53L,15678.0,-8727.0,-2019.0
0.0,2.8,230,6L,14964.0,-8308.0,-5985.0
